id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
-1.422524094581604,-6.351736068725586,11.752861976623535,-7.2574028968811035,-9.983142852783203,-9.541433334350586,-9.011463165283203,0.8958449959754944,-6.140659332275391,-5.157598972320557,-6.633796215057373,-13.05389404296875,0.202133446931839,3.3887088298797607,16.193349838256836,5.439123630523682,4.6061577796936035,7.208678245544434,1.9892700910568237,-10.884337425231934,-5.961557865142822,-12.427413940429688,-8.948895454406738,-13.733355522155762,-7.885738372802734,-0.7222431302070618,8.740924835205078,8.636780738830566,-4.978911399841309,9.019797325134277,3.5632452964782715,-7.629470348358154,-17.312145233154297,-0.29542458057403564,12.598028182983398,6.262546539306641,12.312498092651367,4.493773460388184,8.36357593536377,8.525152206420898,0.0,0.0,0.0
24085.0,0.019802,tcp,-,FIN,38.0,40.0,2438.0,20194.0,3888.496038,31.0,29.0,959095.0,7954752.0,7.0,13.0,0.526568,0.492769,41.382144,41.482656,255.0,2838616562.0,689343804.0,255.0,0.000719,0.000582,0.000137,64.0,505.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0
-9.964261054992676,8.94162368774414,11.296294212341309,-6.245129108428955,8.598946571350098,7.947214126586914,-0.686619758605957,8.937973022460938,-1.9635149240493774,-2.8030142784118652,-5.7134809494018555,6.580385208129883,-4.892266273498535,-8.921483039855957,5.307323455810547,6.99454927444458,-2.4260172843933105,7.5041422843933105,-10.486151695251465,4.628900051116943,4.947506427764893,2.9884841442108154,7.451690196990967,4.823940277099609,-7.598974704742432,-3.395348310470581,7.638933181762695,-5.149233818054199,5.536618709564209,-0.5918480753898621,-5.585141181945801,7.430266857147217,7.507007598876953,-9.044920921325684,-2.1323225498199463,-3.5088837146759033,-10.328841209411621,-5.089924335479736,3.1586177349090576,-12.206953048706055,0.0,0.0,0.0
-0.44714802503585815,-6.022980213165283,6.052403450012207,4.6053080558776855,-6.336234092712402,-6.1493964195251465,7.9897661209106445,-5.863914966583252,-0.5250011682510376,8.557231903076172,-7.120330810546875,-6.2047224044799805,7.372041702270508,5.696837902069092,-3.123455762863159,-7.243044853210449,7.792227745056152,3.1500086784362793,7.031198024749756,4.989306926727295,-3.881854295730591,-0.49670782685279846,4.2822771072387695,2.2312920093536377,4.866882801055908,1.2508529424667358,5.96766996383667,-6.041084289550781,5.87245512008667,1.1510329246520996,2.5699284076690674,0.698617160320282,-7.111738681793213,6.789599418640137,0.6314496994018555,0.3465808033943176,-4.382932186126709,-5.661732196807861,-5.837596893310547,-6.7607574462890625,0.0,0.0,0.0
12819.0,3e-06,udp,dns,INT,2.0,0.0,114.0,0.0,333333.3215,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,16.0,2.0,8.0,8.0,8.0,16.0,0.0,0.0,0.0,8.0,16.0,0.0
-2.4459590911865234,-7.587509632110596,12.981330871582031,-7.4625773429870605,-9.763398170471191,-10.042221069335938,-10.387677192687988,0.919514000415802,-6.670580863952637,-6.667849540710449,-6.996251583099365,-14.501081466674805,-0.3036324977874756,4.427066326141357,17.515247344970703,5.104002475738525,5.024770259857178,8.126068115234375,2.499166488647461,-11.768961906433105,-5.421253204345703,-13.517717361450195,-9.492751121520996,-16.074831008911133,-9.617972373962402,-0.2777990698814392,9.260951042175293,8.260732650756836,-5.415966510772705,10.095538139343262,4.219301223754883,-7.877255439758301,-20.12311553955078,-1.2657231092453003,16.130603790283203,7.302473545074463,13.370656967163086,6.066555976867676,8.660467147827148,9.55173110961914,0.0,0.0,0.0
6.775274753570557,-0.8705072999000549,1.8607267141342163,-9.11340045928955,4.3394455909729,1.1397377252578735,-7.339872360229492,-9.006247520446777,12.5560884475708,-3.5709340572357178,-9.580453872680664,12.49268627166748,3.8654427528381348,-11.911590576171875,7.182464122772217,-6.192551612854004,-2.9496910572052,-8.778321266174316,-10.047223091125488,5.06307315826416,6.819041728973389,13.374737739562988,6.553295135498047,5.48679256439209,-11.670856475830078,11.454300880432129,4.47936487197876,8.145160675048828,9.173834800720215,8.382503509521484,3.8441102504730225,-4.0096001625061035,-4.722787857055664,6.312793731689453,11.076059341430664,3.383821725845337,-8.699685096740723,-9.972705841064453,-7.014968395233154,-4.214818954467773,0.0,0.0,0.0
-1.8446545600891113,-8.117006301879883,11.222765922546387,-5.551205635070801,-9.195025444030762,-8.534856796264648,-9.896466255187988,0.3703731894493103,-6.468842506408691,-6.4217305183410645,-6.572208404541016,-12.530745506286621,-0.8248840570449829,3.6948273181915283,15.118616104125977,4.392993927001953,3.755793809890747,7.621302604675293,1.191909670829773,-10.777036666870117,-4.686739921569824,-12.00831127166748,-8.059454917907715,-13.501723289489746,-8.411857604980469,-0.7170182466506958,8.978455543518066,9.033060073852539,-4.872534275054932,9.223670959472656,4.554216384887695,-7.50819730758667,-17.371204376220703,-1.3155778646469116,13.849002838134766,6.342311859130859,11.629034042358398,5.399420261383057,6.717938423156738,8.796257019042969,0.0,0.0,0.0
-9.791088104248047,-8.54330825805664,8.277676582336426,12.049993515014648,9.003307342529297,-3.765148401260376,-5.918065071105957,-0.08641257882118225,9.371891021728516,-1.040068507194519,6.661152362823486,0.3611048758029938,-5.592132568359375,-2.912450075149536,8.511600494384766,6.04093074798584,7.172966003417969,-9.967973709106445,-9.364108085632324,7.17947244644165,11.359977722167969,-2.2960376739501953,-5.088741302490234,-6.1472344398498535,6.159456253051758,-1.0532907247543335,-10.350730895996094,10.872200965881348,2.575443983078003,-12.50575065612793,10.73249340057373,5.830785274505615,8.532376289367676,1.946280837059021,-7.789412021636963,-1.3441591262817383,8.154809951782227,-4.262689590454102,3.2814760208129883,-7.626726150512695,0.0,0.0,0.0
7.275567054748535,10.89089584350586,13.790327072143555,-8.499085426330566,-10.530718803405762,-0.37043440341949463,2.7523789405822754,-10.777210235595703,5.9355854988098145,0.35835888981819153,10.535290718078613,4.939730167388916,-1.572597861289978,-6.427839279174805,12.499898910522461,6.065160274505615,-0.25656208395957947,-10.415759086608887,8.772110939025879,-5.090620040893555,13.8910551071167,-8.299924850463867,0.3949945569038391,-1.8364657163619995,7.060120105743408,-9.23916244506836,0.3478180468082428,-8.84909439086914,10.198269844055176,-7.20524787902832,7.417219638824463,-4.610058784484863,-9.594849586486816,-7.459990978240967,4.558722019195557,-1.3515506982803345,-12.50914192199707,-0.47274476289749146,-13.34982681274414,6.04368782043457,0.0,0.0,0.0
6.280986309051514,-3.851738214492798,-0.11940377950668335,1.2777800559997559,-7.226229190826416,0.06918321549892426,-5.9251837730407715,-2.8070738315582275,-3.583563804626465,7.479306697845459,0.3414229452610016,-7.552488803863525,-0.4128786027431488,-12.423452377319336,4.027524471282959,2.4824812412261963,10.763875961303711,11.648398399353027,-5.110171318054199,-10.562274932861328,8.169210433959961,-1.0919878482818604,4.215701103210449,-8.994538307189941,10.559650421142578,-7.1397600173950195,-5.223185062408447,7.098624229431152,-14.253612518310547,-4.840720176696777,9.41575813293457,-1.9762424230575562,11.233211517333984,-1.7109652757644653,13.34726333618164,9.982893943786621,14.12188720703125,-2.392098903656006,11.955693244934082,-11.75214672088623,0.0,0.0,0.0
11.164705276489258,8.137011528015137,-7.750255107879639,-6.447690486907959,9.927958488464355,-7.583510875701904,-10.106656074523926,10.430826187133789,5.289344310760498,-8.031675338745117,4.384178638458252,-10.971735954284668,1.5937954187393188,-2.4580633640289307,-8.286240577697754,2.5271501541137695,-4.980001926422119,10.321432113647461,4.635129928588867,-4.702632904052734,4.711275100708008,4.259357452392578,6.102002143859863,1.2629809379577637,8.09322452545166,5.293156623840332,-10.242681503295898,2.0082316398620605,-3.644446611404419,-9.706916809082031,-4.91964054107666,-7.61596155166626,5.061663627624512,-8.979496955871582,12.451102256774902,-8.818826675415039,-1.2764042615890503,-1.6015814542770386,-4.675714015960693,-9.843222618103027,0.0,0.0,0.0
8.167436599731445,12.926426887512207,14.150510787963867,-7.9496660232543945,-9.794768333435059,-0.21548794209957123,2.797861099243164,-11.307599067687988,6.8572306632995605,1.4424166679382324,10.869903564453125,4.208059787750244,-2.5767574310302734,-6.431888580322266,13.649412155151367,6.817767143249512,0.05228879675269127,-11.855568885803223,9.455055236816406,-4.707815170288086,12.25820541381836,-8.21762466430664,1.2184971570968628,-3.421560764312744,7.330207347869873,-10.028853416442871,0.8945317268371582,-8.185859680175781,10.162322044372559,-7.654569149017334,6.402335166931152,-6.163079261779785,-10.32128620147705,-7.27951717376709,4.409217834472656,-2.147312641143799,-12.826796531677246,-0.7089064121246338,-14.323577880859375,5.2867326736450195,0.0,0.0,0.0
6.550817489624023,-4.699182987213135,0.11958782374858856,1.067589282989502,-7.4794840812683105,0.49255838990211487,-5.503215312957764,-2.3491601943969727,-4.177933692932129,7.824512958526611,-0.08281633257865906,-8.502338409423828,-0.579158365726471,-12.953739166259766,3.371403217315674,2.7482800483703613,10.29049301147461,10.949851989746094,-5.598072052001953,-10.889032363891602,8.315635681152344,-1.3944036960601807,4.354099273681641,-10.18607234954834,11.25928020477295,-7.597814559936523,-5.08915901184082,7.051003932952881,-13.463484764099121,-4.420663356781006,8.789251327514648,-2.0162501335144043,11.49795913696289,-1.244113564491272,12.229259490966797,9.81943416595459,13.364871978759766,-2.4665279388427734,11.464848518371582,-11.880473136901855,0.0,0.0,0.0
6.3899078369140625,-1.8095629215240479,1.9152462482452393,-8.283429145812988,3.806638240814209,0.3581036627292633,-6.965907573699951,-8.955857276916504,11.340707778930664,-3.204824447631836,-8.756786346435547,10.897029876708984,4.363381862640381,-10.834278106689453,7.151629447937012,-6.450841426849365,-3.24743390083313,-8.468838691711426,-8.562016487121582,3.553849220275879,4.828601837158203,11.785992622375488,4.840933799743652,4.774267673492432,-10.204824447631836,9.65304183959961,4.960658550262451,7.760731220245361,9.623779296875,6.165647029876709,4.164895057678223,-3.716442584991455,-3.8756189346313477,6.172408580780029,10.54682731628418,2.6982643604278564,-9.671195030212402,-9.085687637329102,-6.473330020904541,-3.618817090988159,0.0,0.0,0.0
6.169094085693359,-1.2426961660385132,1.8432365655899048,-8.078360557556152,3.932030200958252,1.2475337982177734,-6.073683738708496,-8.811357498168945,11.543204307556152,-3.3242833614349365,-8.464720726013184,11.729009628295898,4.411286354064941,-10.858731269836426,6.7109808921813965,-7.264052391052246,-2.376352548599243,-8.098965644836426,-8.79324722290039,3.2680504322052,6.368844032287598,12.237894058227539,5.284919261932373,4.733740329742432,-10.243430137634277,9.799126625061035,4.264902114868164,8.24341106414795,9.787463188171387,7.814127445220947,3.768660545349121,-3.9428982734680176,-3.6920156478881836,5.713756084442139,11.200876235961914,2.464130163192749,-9.966874122619629,-9.223268508911133,-7.045611381530762,-3.4984383583068848,0.0,0.0,0.0
10.350337028503418,7.995288372039795,-7.189051151275635,-5.477051734924316,11.172453880310059,-8.01650333404541,-10.607616424560547,11.317197799682617,5.566675186157227,-8.078359603881836,4.955056667327881,-11.191415786743164,2.212672472000122,-3.1088945865631104,-9.035423278808594,2.2456676959991455,-5.535642623901367,9.76838493347168,5.165213108062744,-5.0071120262146,4.628063678741455,3.0472934246063232,6.430269718170166,0.9637925028800964,6.780989170074463,6.195793151855469,-10.45083999633789,0.4129568636417389,-4.578937530517578,-10.295195579528809,-5.424206733703613,-8.359710693359375,4.0006279945373535,-9.252762794494629,13.175093650817871,-8.94479751586914,-2.361002206802368,-1.589685082435608,-5.0691070556640625,-9.77965259552002,0.0,0.0,0.0
65675.0,1.1e-05,udp,dns,INT,2.0,0.0,114.0,0.0,90909.0902,254.0,0.0,41454544.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,15.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,15.0,0.0
0.05144364386796951,-4.455360412597656,5.489790439605713,3.9009993076324463,-5.949761390686035,-6.403509616851807,7.498999118804932,-5.359879016876221,-0.6654057502746582,8.245199203491211,-6.24810266494751,-7.140843391418457,6.622756004333496,4.712064266204834,-2.3982856273651123,-6.080974102020264,7.8706278800964355,3.590693712234497,6.196758270263672,5.5963969230651855,-4.158122539520264,0.735317051410675,5.152528285980225,1.9637376070022583,4.800841331481934,2.0429673194885254,5.224081516265869,-6.263790130615234,5.390498638153076,1.9793516397476196,2.850491762161255,1.771133303642273,-7.049325466156006,5.691273212432861,1.808931589126587,0.378085196018219,-3.980087995529175,-5.595322132110596,-5.29436731338501,-5.993178367614746,0.0,0.0,0.0
13888.0,9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,111111.1072,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,37.0,2.0,37.0,37.0,22.0,37.0,0.0,0.0,0.0,37.0,37.0,0.0
6.925273895263672,10.227867126464844,12.292656898498535,-7.046724796295166,-8.640070915222168,-0.8519650101661682,1.853610634803772,-10.169017791748047,5.393923759460449,0.9123982191085815,9.299997329711914,3.67507004737854,-2.396247625350952,-5.034947395324707,11.155839920043945,5.359195709228516,-1.1183676719665527,-9.55889892578125,8.246349334716797,-4.725633144378662,9.856610298156738,-7.932739734649658,0.569274365901947,-3.773786783218384,6.452276229858398,-8.890816688537598,0.2587876319885254,-7.934937953948975,8.093252182006836,-7.04164457321167,5.630711078643799,-4.936007499694824,-8.924939155578613,-6.454085350036621,4.234773635864258,-1.8107264041900635,-10.795289039611816,-0.8264333009719849,-11.271772384643555,4.973501682281494,0.0,0.0,0.0
12.704283714294434,8.700008392333984,-8.975127220153809,-7.217137813568115,11.195079803466797,-7.731213092803955,-10.70762825012207,12.055204391479492,5.248983860015869,-8.053836822509766,4.146836280822754,-11.621529579162598,1.3323777914047241,-2.8493175506591797,-8.124034881591797,3.313725471496582,-5.000401020050049,10.369319915771484,5.851287364959717,-4.857583999633789,6.050541400909424,4.289806365966797,7.426990985870361,1.0975620746612549,8.4779691696167,6.108720302581787,-11.361352920532227,1.0038418769836426,-4.154780864715576,-10.520383834838867,-6.067647457122803,-8.31623363494873,5.321677207946777,-8.786734580993652,13.433137893676758,-9.124917030334473,-0.620421290397644,-2.0341081619262695,-4.031320095062256,-10.22147274017334,0.0,0.0,0.0
62738.0,0.420551,tcp,-,FIN,12.0,8.0,3050.0,698.0,45.178825,254.0,252.0,53187.36719,11622.84668,3.0,2.0,36.780909,54.742855,1875.655548,72.229758,255.0,4272446707.0,2070876881.0,255.0,0.086173,0.037341,0.048832,254.0,87.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0
9406.0,0.413035,tcp,http,FIN,10.0,6.0,1206.0,268.0,36.316534,254.0,252.0,21034.53711,4338.615234,2.0,1.0,45.892778,80.256797,3118.07918,137.445266,255.0,597073499.0,2013623196.0,255.0,0.051774,0.011084,0.04069,121.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
5.293929100036621,7.178476333618164,9.871092796325684,-6.027939796447754,-7.322279930114746,0.31954362988471985,2.0320751667022705,-7.896860122680664,4.054802894592285,-0.2703550159931183,7.758566379547119,4.149794101715088,-2.328099489212036,-5.20731782913208,10.080036163330078,5.197643280029297,-0.8448262810707092,-8.54305362701416,6.4646759033203125,-2.9430246353149414,9.28425121307373,-5.593348026275635,0.4571678638458252,-1.9095932245254517,5.31685733795166,-7.192376136779785,0.8471643328666687,-5.989731311798096,6.290284156799316,-4.855525016784668,4.459930419921875,-4.033513069152832,-6.449402332305908,-4.990476608276367,3.6544477939605713,-1.8097739219665527,-9.037184715270996,-0.2363651543855667,-9.137592315673828,4.258074760437012,0.0,0.0,0.0
10.19989013671875,7.383485794067383,-7.921245574951172,-5.727750301361084,9.251250267028809,-7.331127643585205,-9.776606559753418,11.452825546264648,5.265388488769531,-6.8900580406188965,4.027352333068848,-10.186189651489258,0.9404649138450623,-3.124861478805542,-7.2920660972595215,2.620774269104004,-3.9323408603668213,10.241720199584961,4.505164623260498,-5.1236371994018555,4.698660373687744,2.9386186599731445,5.204408645629883,1.5745034217834473,7.575671195983887,5.349271774291992,-9.766416549682617,0.7499238848686218,-3.8268847465515137,-9.224933624267578,-5.439746379852295,-6.6491312980651855,3.7328262329101562,-7.1696696281433105,13.117591857910156,-7.706692695617676,-1.563273310661316,-2.3739728927612305,-4.312554359436035,-9.403386116027832,0.0,0.0,0.0
-8.0236234664917,8.655988693237305,9.924516677856445,-5.960175514221191,6.867693901062012,7.528680324554443,-0.43084028363227844,8.468244552612305,-2.615666389465332,-3.0097639560699463,-4.944902420043945,6.208898544311523,-4.580155372619629,-8.150469779968262,5.260805606842041,7.239864826202393,-2.5864460468292236,7.848138809204102,-10.514922142028809,3.2439663410186768,4.500031471252441,2.3252851963043213,6.938478469848633,3.7083182334899902,-6.798346996307373,-2.5013625621795654,6.794672966003418,-4.205296039581299,4.733053207397461,-1.454484224319458,-5.317924976348877,7.320693016052246,6.849476337432861,-7.820504188537598,-1.5003807544708252,-3.142220973968506,-9.378936767578125,-4.754345417022705,2.1357855796813965,-11.32332992553711,0.0,0.0,0.0
6.1795125007629395,-3.677210569381714,-0.019575687125325203,1.4131556749343872,-7.263408660888672,0.617504358291626,-4.425111770629883,-3.054643154144287,-3.290891647338867,7.0419020652771,0.36309531331062317,-8.649761199951172,-0.04832754656672478,-12.589912414550781,3.7415783405303955,2.7579269409179688,10.188746452331543,9.756921768188477,-4.758310794830322,-10.477709770202637,8.469043731689453,-0.9194669127464294,4.580633640289307,-9.14358901977539,10.67855453491211,-7.009658336639404,-5.113237380981445,7.185877323150635,-13.177289962768555,-4.251655578613281,9.314261436462402,-1.6062170267105103,10.900571823120117,-0.8029177784919739,13.102957725524902,10.301936149597168,13.642589569091797,-2.035437822341919,11.625349998474121,-12.383182525634766,0.0,0.0,0.0
0.18153083324432373,-4.602231025695801,4.831116199493408,4.499239921569824,-5.477165222167969,-5.596269607543945,8.080994606018066,-4.668344974517822,0.10804561525583267,9.618932723999023,-5.5948262214660645,-6.825389385223389,6.864555358886719,5.383800506591797,-3.327454090118408,-5.789523124694824,8.38737964630127,3.277219772338867,5.724584102630615,5.308609962463379,-4.4354729652404785,-0.014870980754494667,3.7625439167022705,1.7050697803497314,4.191080570220947,2.321431875228882,5.9931416511535645,-6.054265975952148,5.536027431488037,2.6206932067871094,1.5850188732147217,1.5327311754226685,-6.805943489074707,6.301328182220459,1.9682073593139648,0.3926495909690857,-3.7525017261505127,-5.674850940704346,-5.748265743255615,-6.636157989501953,0.0,0.0,0.0
81484.0,0.477119,tcp,-,CON,6.0,2.0,998.0,86.0,14.671392,62.0,252.0,13950.39844,720.994141,2.0,1.0,95.4238,0.007,5033.875801,0.0,255.0,2930705763.0,3721146482.0,255.0,0.318961,0.147525,0.171436,166.0,43.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0
